id,Name,fossil_bio,ipcc_code_2006_for_standard_report_name,Total
36932,Haiti,bio,Oil and Natural Gas,0.012060072
29444,Gabon,fossil,Oil and Natural Gas,444.0250664
31838,Guadeloupe,fossil,Oil and Natural Gas,0.009041508
34638,Guatemala,fossil,Oil and Natural Gas,3.02664924
39115,Ireland,fossil,Oil and Natural Gas,80.77979155
37409,Hungary,bio,Oil and Natural Gas,0.801476004
43113,Kazakhstan,fossil,Oil and Natural Gas,619.0525067
30853,Ghana,fossil,Oil and Natural Gas,99.43511726
35732,Hong Kong,bio,Oil and Natural Gas,0.011039964
39565,"Iran, Islamic Republic of",fossil,Oil and Natural Gas,5135.778224
34624,Guatemala,bio,Oil and Natural Gas,0.02143998
39099,Ireland,bio,Oil and Natural Gas,0.050874012
37989,Indonesia,fossil,Oil and Natural Gas,1576.204037
38564,India,bio,Oil and Natural Gas,1.207996932
43934,Kyrgyzstan,fossil,Oil and Natural Gas,3.963232092
36569,Croatia,fossil,Oil and Natural Gas,47.1082112
39918,Iraq,fossil,Oil and Natural Gas,3703.159552
31405,Guinea,fossil,Oil and Natural Gas,5.862341352
36555,Croatia,bio,Oil and Natural Gas,0.03234156
32258,Gambia,fossil,Oil and Natural Gas,0.003341352
35738,Hong Kong,fossil,Oil and Natural Gas,2.493217164
33578,Greece,fossil,Oil and Natural Gas,83.81226252
37968,Indonesia,bio,Oil and Natural Gas,1.966460052
45616,"Korea, Republic of",bio,Oil and Natural Gas,0.875550552
45619,"Korea, Republic of",fossil,Oil and Natural Gas,85.32879565
44748,Kiribati,fossil,Oil and Natural Gas,1.10529E-05
37418,Hungary,fossil,Oil and Natural Gas,67.31574193
30417,Georgia,fossil,Oil and Natural Gas,11.58814237
28865,France,fossil,Oil and Natural Gas,154.9720302
45995,Kuwait,fossil,Oil and Natural Gas,937.6637166
28843,France,bio,Oil and Natural Gas,5.526535344
32700,Guinea-Bissau,fossil,Oil and Natural Gas,0.003341352
46643,Lebanon,fossil,Oil and Natural Gas,0.563289996
40686,Israel,fossil,Oil and Natural Gas,96.78397027
27935,Fiji,fossil,Oil and Natural Gas,0.000273235
33084,Equatorial Guinea,fossil,Oil and Natural Gas,349.891854
47055,Liberia,fossil,Oil and Natural Gas,0.003341352
41201,Italy,bio,Oil and Natural Gas,1.085679768
29965,United Kingdom,fossil,Oil and Natural Gas,280.1813098
42065,Jordan,fossil,Oil and Natural Gas,5.693972328
47427,Libyan Arab Jamahiriya,fossil,Oil and Natural Gas,445.7364212
33566,Greece,bio,Oil and Natural Gas,0.271260264
27413,Finland,fossil,Oil and Natural Gas,292.1475379
35065,French Guiana,fossil,Oil and Natural Gas,0.003423468
27403,Finland,bio,Oil and Natural Gas,0.9016923
38590,India,fossil,Oil and Natural Gas,776.0624735
44749,Kiribati,fossil,Other Transportation,7.0662E-05
25873,Spain,bio,Other Transportation,0.00034227
34026,Grenada,fossil,Other Transportation,0.000244266
28336,Falkland Islands (Malvinas),fossil,Other Transportation,3.61985E-05
45621,"Korea, Republic of",fossil,Other Transportation,0.000384298
25894,Spain,fossil,Other Transportation,0.009521699
36094,Honduras,fossil,Other Transportation,0.002838001
31836,Guadeloupe,fossil,Other Transportation,0.001088727
49214,Lithuania,fossil,Other Transportation,0.0016956
35060,French Guiana,fossil,Other Transportation,0.000412234
37425,Hungary,fossil,Other Transportation,0.001200598
28852,France,fossil,Other Transportation,0.000754922
39560,"Iran, Islamic Republic of",fossil,Other Transportation,0.571276202
47840,Saint Lucia,fossil,Other Transportation,0.000380019
27412,Finland,bio,Other Transportation,2.847E-07
27940,Fiji,fossil,Other Transportation,0.001746812
34637,Guatemala,fossil,Other Transportation,0.000189202
45123,Saint Kitts and Nevis,fossil,Other Transportation,0.000212788
43115,Kazakhstan,fossil,Other Transportation,0.03719919
38574,India,fossil,Other Transportation,0.019690377
41215,Italy,fossil,Other Transportation,0.007809299
34275,Greenland,fossil,Other Transportation,0.0001305
33582,Greece,fossil,Other Transportation,0.000127802
42066,Jordan,fossil,Other Transportation,0.000121459
39104,Ireland,fossil,Other Transportation,0.000163428
27423,Finland,fossil,Other Transportation,0.000134099
30425,Georgia,fossil,Other Transportation,0.00338214
14441,Switzerland,fossil,Other Transportation,0.00075661
20063,Cayman Islands,fossil,Other Transportation,0.000523194
11245,Brazil,fossil,Other Transportation,0.0323829
711,Afghanistan,fossil,Other Transportation,0.005876038
17437,Cook Islands,fossil,Other Transportation,0.000113821
2772,Argentina,fossil,Other Transportation,0.0397323
265,Aruba,fossil,Other Transportation,0.000965821
13893,Canada,fossil,Other Transportation,0.168793494
22513,Dominica,fossil,Other Transportation,0.000148535
14955,Chile,fossil,Other Transportation,9.002E-07
21596,Germany,fossil,Other Transportation,0.016452399
3467,Antigua and Barbuda,fossil,Other Transportation,0.000607404
23011,Denmark,fossil,Other Transportation,0.005514652
10000,Belize,fossil,Other Transportation,0.000512497
15508,China,fossil,Other Transportation,0.24720529
5110,Azerbaijan,fossil,Other Transportation,1.79991E-05
23906,Algeria,fossil,Other Transportation,0.02622762
8642,Bahamas,fossil,Other Transportation,0.00233783
10335,Bermuda,fossil,Other Transportation,0.000480947
4609,Austria,fossil,Other Transportation,0.010567677
11743,Barbados,fossil,Other Transportation,0.001297828
12556,Bhutan,fossil,Other Transportation,0.000595946
7860,Bulgaria,fossil,Other Transportation,0.0061407
4004,Australia,fossil,Other Transportation,0.03171585
6105,Belgium,fossil,Other Transportation,0.001315233
9522,Belarus,fossil,Other Transportation,0.018107102
20978,Czech Republic,fossil,Other Transportation,0.0012789
23477,Dominican Republic,fossil,Other Transportation,0.018588897
81207,Tunisia,fossil,Other Transportation,0.003563998
85623,Saint Vincent and the Grenadines,fossil,Other Transportation,0.000197922
85187,Uzbekistan,fossil,Other Transportation,0.0354537
86857,Viet Nam,fossil,Other Transportation,9.54E-05
77714,Turks and Caicos Islands,fossil,Other Transportation,0.00016719
79622,Turkmenistan,fossil,Other Transportation,0.069413399
74993,Slovakia,fossil,Other Transportation,0.0054268
87745,Samoa,fossil,Other Transportation,0.000373851
80020,Timor-Leste,fossil,Other Transportation,0.000585856
86468,Virgin Islands_British,fossil,Other Transportation,0.000149802
86067,Venezuela,fossil,Other Transportation,0.0010404
74520,Suriname,fossil,Other Transportation,0.010132199
81694,Turkey,fossil,Other Transportation,0.011628
84677,United States,fossil,Other Transportation,0.656037902
83632,Ukraine,fossil,Other Transportation,0.065347601
87306,Vanuatu,fossil,Other Transportation,0.000180609
80445,Tonga,fossil,Other Transportation,0.00015315
64940,Poland,fossil,Other Transportation,0.0145062
68933,Russian Federation,fossil,Other Transportation,1.319388908
57784,Namibia,fossil,Other Transportation,0.0002838
72134,Solomon Islands,fossil,Other Transportation,0.000378369
58204,New Caledonia,fossil,Other Transportation,0.003194097
56446,Mauritius,fossil,Other Transportation,0.0001419
70188,Serbia and Montenegro,fossil,Other Transportation,0.0000747
50554,Macao,fossil,Other Transportation,0.002929952
62602,Panama,fossil,Other Transportation,0.0001673
68343,Romania,fossil,Other Transportation,0.0000495
54740,Mongolia,fossil,Other Transportation,0.0008579
73760,Saint Pierre and Miquelon,fossil,Other Transportation,7.93591E-05
63946,Palau,fossil,Other Transportation,0.001134195
67057,French Polynesia,fossil,Other Transportation,0.001141815
51288,"Moldova, Republic of",fossil,Other Transportation,0.00039495
52132,Maldives,fossil,Other Transportation,0.00180435
56058,Martinique,fossil,Other Transportation,0.001184091
66640,Paraguay,fossil,Other Transportation,0.00045845
64374,Papua New Guinea,fossil,Other Transportation,0.005881274
61407,New Zealand,fossil,Other Transportation,0.00000472
70184,Serbia and Montenegro,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.030144604
61393,New Zealand,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.043968642
59970,Netherlands,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.297013295
50546,Macao,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.000224778
64362,Papua New Guinea,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.011662863
50917,Morocco,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.018536856
63073,Peru,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.187829616
68333,Romania,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,9E-05
59004,Nigeria,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.653464882
70644,Sudan,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.014641201
57369,Malaysia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.025202129
67417,Qatar,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.641146708
61786,Oman,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.376257703
70637,Sudan,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.00039
69754,Saudi Arabia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.869462674
54296,Myanmar,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.041095662
63578,Philippines,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.028261122
68347,Romania,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.085921197
59440,Nicaragua,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.00090957
60525,Norway,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.664908957
68924,Russian Federation,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2.410041886
71481,Singapore,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.083343732
54749,Mongolia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.0004554
65665,"Korea, Democratic People's Republic of",fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.000450239
64939,Poland,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.252234436
62211,Pakistan,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.031650539
55189,Mozambique,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.009771302
71108,Senegal,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.0006734
66176,Portugal,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.094725192
52590,Mexico,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.990344236
65294,Puerto Rico,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.000117471
2012,Netherlands Antilles,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.09779766
698,Afghanistan,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.017050961
21577,Germany,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.06955506
2296,United Arab Emirates,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.096941999
10696,Bolivia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.092485398
9053,Bosnia and Herzegovina,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.016269013
9502,Belarus,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.000569991
13881,Canada,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,5.014810351
4616,Austria,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.11868302
10691,Bolivia,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.149940024
23480,Dominican Republic,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.003110496
11744,Barbados,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.32894E-06
22994,Denmark,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.000292997
5111,Azerbaijan,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.062885318
12107,Brunei Darussalam,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.090170097
2768,Argentina,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.80835565
17961,Colombia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.204374078
7350,Bangladesh,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.0034233
20977,Czech Republic,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.058108787
11242,Brazil,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.807193706
19721,Cuba,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.03309846
21584,Germany,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.478596224
23908,Algeria,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.570737232
1734,Albania,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.003497746
19277,Costa Rica,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.001188401
15969,Cote d'Ivoire,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.002497416
15514,China,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,6.751881897
16375,Cameroon,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.001202496
1138,Angola,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.005098596
24342,Ecuador,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.05638499
6094,Belgium,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.128251784
9520,Belarus,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.088019565
3136,Armenia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.000769161
14947,Chile,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.037793352
14440,Switzerland,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.008241469
7857,Bulgaria,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.022031787
8247,Bahrain,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.226236804
3991,Australia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.799820758
24787,Egypt,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.522020582
11229,Brazil,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,16.52315973
23006,Denmark,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.087306716
25879,Spain,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,9E-05
25884,Spain,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.360100188
42600,Japan,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.707262128
37982,Indonesia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.131528956
43116,Kazakhstan,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.328697185
40684,Israel,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.030435768
33589,Greece,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.112925228
33078,Equatorial Guinea,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.020869694
45631,"Korea, Republic of",fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.493643034
36558,Croatia,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.040773622
45997,Kuwait,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.694124396
47425,Libyan Arab Jamahiriya,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.053665542
30842,Ghana,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.001295094
28855,France,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.179478625
43935,Kyrgyzstan,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.000772201
27424,Finland,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.075578191
38582,India,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.89683154
29954,United Kingdom,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.907057863
27410,Finland,bio,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.001576188
39109,Ireland,fossil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.008907085
