id,fossil_bio,ipcc_code_2006_for_standard_report_name,Year,Total
43231,fossil,"Enteric Fermentation",2020,803.6112066000002
40000,fossil,"Enteric Fermentation",2020,117.99525219599998
32361,fossil,"Enteric Fermentation",2020,17.741726279999998
46066,fossil,"Enteric Fermentation",2020,7.151662764
40391,fossil,"Enteric Fermentation",2020,9.57810714
35811,fossil,"Enteric Fermentation",2020,0.287942844
41755,fossil,"Enteric Fermentation",2020,11.697234636
28998,fossil,"Enteric Fermentation",2020,1280.7364668
45762,fossil,"Enteric Fermentation",2020,379.10865828000004
48390,fossil,"Enteric Fermentation",2020,59.772178596
26957,fossil,"Enteric Fermentation",2020,2528.0924748
30100,fossil,"Enteric Fermentation",2020,972.1136324400003
49334,fossil,"Enteric Fermentation",2020,63.11782997999998
45211,fossil,"Enteric Fermentation",2020,0.1774407
29538,fossil,"Enteric Fermentation",2020,3.2093300039999995
47940,fossil,"Enteric Fermentation",2020,0.769660344
32800,fossil,"Enteric Fermentation",2020,31.37450736000001
41351,fossil,"Enteric Fermentation",2020,543.2256305999998
30519,fossil,"Enteric Fermentation",2020,59.066104800000005
37020,fossil,"Enteric Fermentation",2020,104.25117972
42150,fossil,"Enteric Fermentation",2020,25.454417159999995
44845,fossil,"Enteric Fermentation",2020,0.014453604000000004
36192,fossil,"Enteric Fermentation",2020,178.10283516
34724,fossil,"Enteric Fermentation",2020,244.25110295999994
29183,fossil,"Enteric Fermentation",2020,0.6344541600000001
39228,fossil,"Enteric Fermentation",2020,487.20404628
31932,fossil,"Enteric Fermentation",2020,4.64665236
48808,fossil,"Enteric Fermentation",2020,32.75584571999999
44426,fossil,"Enteric Fermentation",2020,166.26500495999997
47517,fossil,"Enteric Fermentation",2020,67.64619647999999
28041,fossil,"Enteric Fermentation",2020,10.175128596
30949,fossil,"Enteric Fermentation",2020,135.70309536
38108,fossil,"Enteric Fermentation",2020,1360.0371335999998
35168,fossil,"Enteric Fermentation",2020,1.2839550840000002
44020,fossil,"Enteric Fermentation",2020,188.92889591999997
27573,fossil,"Enteric Fermentation",2020,65.97990357599998
35521,fossil,"Enteric Fermentation",2020,7.133826396000001
26572,fossil,"Enteric Fermentation",2020,27.674408003999996
37573,fossil,"Enteric Fermentation",2020,104.59568211599999
47158,fossil,"Enteric Fermentation",2020,5.741672855999998
53595,fossil,"Enteric Fermentation",2020,747.1844791200001
70303,fossil,"Enteric Fermentation",2020,106.32476757599999
55281,fossil,"Enteric Fermentation",2020,98.20545060000002
53149,fossil,"Enteric Fermentation",2020,22.373415216
65768,fossil,"Enteric Fermentation",2020,54.083288724
67889,fossil,"Enteric Fermentation",2020,2.162270196
73493,fossil,"Enteric Fermentation",2020,582.02725632
74242,fossil,"Enteric Fermentation",2020,0.152993316
72238,fossil,"Enteric Fermentation",2020,0.9934421160000002
61003,fossil,"Enteric Fermentation",2020,575.10294312
56157,fossil,"Enteric Fermentation",2020,0.6916892760000001
60679,fossil,"Enteric Fermentation",2020,82.94791962000001
66735,fossil,"Enteric Fermentation",2020,826.7889618000003
74603,fossil,"Enteric Fermentation",2020,2.1615464040000005
55731,fossil,"Enteric Fermentation",2020,234.19966224000007
57001,fossil,"Enteric Fermentation",2020,131.69352623999995
58302,fossil,"Enteric Fermentation",2020,4.218725303999999
62314,fossil,"Enteric Fermentation",2020,5312.427920400001
51002,fossil,"Enteric Fermentation",2020,316.8259585200001
71204,fossil,"Enteric Fermentation",2020,255.99218555999997
67165,fossil,"Enteric Fermentation",2020,0.563682876
75106,fossil,"Enteric Fermentation",2020,46.078540403999995
53954,fossil,"Enteric Fermentation",2020,1.3226094359999998
69840,fossil,"Enteric Fermentation",2020,152.02621524000003
57866,fossil,"Enteric Fermentation",2020,173.64019643999998
70749,fossil,"Enteric Fermentation",2020,2263.4825172
63185,fossil,"Enteric Fermentation",2020,395.9012398800001
64472,fossil,"Enteric Fermentation",2020,7.117191804
54845,fossil,"Enteric Fermentation",2020,663.4401637199999
75622,fossil,"Enteric Fermentation",2020,51.98445363599999
51829,fossil,"Enteric Fermentation",2020,348.4193499600001
52707,fossil,"Enteric Fermentation",2020,2697.1673376
66316,fossil,"Enteric Fermentation",2020,122.38123451999998
67494,fossil,"Enteric Fermentation",2020,16.119643835999998
69049,fossil,"Enteric Fermentation",2020,1773.9887951999997
62690,fossil,"Enteric Fermentation",2020,93.29472051599998
56545,fossil,"Enteric Fermentation",2020,0.34224177600000005
73051,fossil,"Enteric Fermentation",2020,50.57685228
65357,fossil,"Enteric Fermentation",2020,24.62820891599999
54417,fossil,"Enteric Fermentation",2020,1328.7132912
59540,fossil,"Enteric Fermentation",2020,292.79619876
65070,fossil,"Enteric Fermentation",2020,573.5279138399999
68492,fossil,"Enteric Fermentation",2020,267.94127280000004
58654,fossil,"Enteric Fermentation",2020,763.07063832
61522,fossil,"Enteric Fermentation",2020,989.2966484400002
71577,fossil,"Enteric Fermentation",2020,0.019557924
69505,fossil,"Enteric Fermentation",2020,61.76592770400001
60113,fossil,"Enteric Fermentation",2020,294.33494124
57481,fossil,"Enteric Fermentation",2020,40.280862299999995
61868,fossil,"Enteric Fermentation",2020,42.814979724000004
63716,fossil,"Enteric Fermentation",2020,414.20056404
51397,fossil,"Enteric Fermentation",2020,18.71365326
72676,fossil,"Enteric Fermentation",2020,33.31645752
59119,fossil,"Enteric Fermentation",2020,1405.5770327999999
76211,fossil,"Enteric Fermentation",2020,104.63447006399998
82769,fossil,"Enteric Fermentation",2020,1005.9394427999997
82357,fossil,"Enteric Fermentation",2020,15.660932855999997
80550,fossil,"Enteric Fermentation",2020,1.062551196
85715,fossil,"Enteric Fermentation",2020,0.364296564
85280,fossil,"Enteric Fermentation",2020,1162.79707668
78555,fossil,"Enteric Fermentation",2020,47.400601404000014
83780,fossil,"Enteric Fermentation",2020,298.03375932000006
79705,fossil,"Enteric Fermentation",2020,306.39049956
80938,fossil,"Enteric Fermentation",2020,2.414002956
81295,fossil,"Enteric Fermentation",2020,86.28829400399998
84839,fossil,"Enteric Fermentation",2020,6929.5592112
81821,fossil,"Enteric Fermentation",2020,1353.2712779999995
84209,fossil,"Enteric Fermentation",2020,746.9857518
76681,fossil,"Enteric Fermentation",2020,30.81702398399999
87847,fossil,"Enteric Fermentation",2020,3.636278219999999
77067,fossil,"Enteric Fermentation",2020,0.040430916000000004
89559,fossil,"Enteric Fermentation",2020,296.80019255999997
77419,fossil,"Enteric Fermentation",2020,120.53935152000003
89112,fossil,"Enteric Fermentation",2020,154.36636548
86970,fossil,"Enteric Fermentation",2020,530.3686480799998
79358,fossil,"Enteric Fermentation",2020,222.68865239999994
78220,fossil,"Enteric Fermentation",2020,1877.7266724000003
88664,fossil,"Enteric Fermentation",2020,871.4262558
83196,fossil,"Enteric Fermentation",2020,725.1519787200001
87407,fossil,"Enteric Fermentation",2020,10.669133916
79074,fossil,"Enteric Fermentation",2020,242.58341688000007
88174,fossil,"Enteric Fermentation",2020,151.52585603999998
80113,fossil,"Enteric Fermentation",2020,18.03352524
86169,fossil,"Enteric Fermentation",2020,1028.8079451600001
11382,fossil,"Enteric Fermentation",2020,15307.100904000004
15636,fossil,"Enteric Fermentation",2020,7044.3684539999995
5669,fossil,"Enteric Fermentation",2020,54.62932664400001
15071,fossil,"Enteric Fermentation",2020,239.72400155999995
11848,fossil,"Enteric Fermentation",2020,0.9134885639999998
6226,fossil,"Enteric Fermentation",2020,172.12588188000004
14579,fossil,"Enteric Fermentation",2020,114.889613016
22605,fossil,"Enteric Fermentation",2020,0.949875156
6574,fossil,"Enteric Fermentation",2020,95.703432804
8003,fossil,"Enteric Fermentation",2020,54.392859888000004
25194,fossil,"Enteric Fermentation",2020,106.420033596
14016,fossil,"Enteric Fermentation",2020,836.6154284400003
12179,fossil,"Enteric Fermentation",2020,0.21306716400000006
7005,fossil,"Enteric Fermentation",2020,474.1883485199999
24454,fossil,"Enteric Fermentation",2020,277.39683636000007
809,fossil,"Enteric Fermentation",2020,365.24743968000007
7443,fossil,"Enteric Fermentation",2020,1045.91834976
24003,fossil,"Enteric Fermentation",2020,286.196589
23586,fossil,"Enteric Fermentation",2020,200.75489243999996
22170,fossil,"Enteric Fermentation",2020,17.497567835999998
13014,fossil,"Enteric Fermentation",2020,52.38056060399999
23133,fossil,"Enteric Fermentation",2020,137.16468179999995
8321,fossil,"Enteric Fermentation",2020,0.8652801239999998
21744,fossil,"Enteric Fermentation",2020,961.35605244
1229,fossil,"Enteric Fermentation",2020,237.43726596000008
8743,fossil,"Enteric Fermentation",2020,0.161105484
21115,fossil,"Enteric Fermentation",2020,156.74715587999995
9139,fossil,"Enteric Fermentation",2020,40.54066946400001
1837,fossil,"Enteric Fermentation",2020,52.21008573600002
20520,fossil,"Enteric Fermentation",2020,10.905096252000002
2372,fossil,"Enteric Fermentation",2020,50.67962880000001
19837,fossil,"Enteric Fermentation",2020,235.91292839999997
2890,fossil,"Enteric Fermentation",2020,3540.2664768
19366,fossil,"Enteric Fermentation",2020,104.13764036399999
9646,fossil,"Enteric Fermentation",2020,366.50980595999994
12661,fossil,"Enteric Fermentation",2020,10.937148635999996
18951,fossil,"Enteric Fermentation",2020,1.9679890799999995
3205,fossil,"Enteric Fermentation",2020,41.28782061599998
10105,fossil,"Enteric Fermentation",2020,7.864391843999999
18531,fossil,"Enteric Fermentation",2020,2.4200009760000003
13451,fossil,"Enteric Fermentation",2020,223.75515480000004
18087,fossil,"Enteric Fermentation",2020,1813.4776151999997
3559,fossil,"Enteric Fermentation",2020,0.43775984399999995
17528,fossil,"Enteric Fermentation",2020,0.027546924
24903,fossil,"Enteric Fermentation",2020,540.6429043200002
4136,fossil,"Enteric Fermentation",2020,2327.1213792
17176,fossil,"Enteric Fermentation",2020,17.59566948
16830,fossil,"Enteric Fermentation",2020,73.219453584
4737,fossil,"Enteric Fermentation",2020,146.29244508
10798,fossil,"Enteric Fermentation",2020,642.5079422399999
16468,fossil,"Enteric Fermentation",2020,224.89138055999993
16060,fossil,"Enteric Fermentation",2020,81.59193408000003
5227,fossil,"Enteric Fermentation",2020,229.9462992
4139,fossil,"Fossil fuel fires",2020,0.6000000120000001
15648,fossil,"Fossil fuel fires",2020,90.00000268800001
38727,fossil,"Fossil fuel fires",2020,45.000001344000005
84846,fossil,"Fossil fuel fires",2020,15.000000443999996
86541,fossil,"Incineration and Open Burning of Waste",2020,0.004109472
77064,fossil,"Incineration and Open Burning of Waste",2020,0.006527675999999999
84206,fossil,"Incineration and Open Burning of Waste",2020,0.4656849960000001
79703,fossil,"Incineration and Open Burning of Waste",2020,0.9284087999999998
76671,fossil,"Incineration and Open Burning of Waste",2020,0.033217632000000004
83194,fossil,"Incineration and Open Burning of Waste",2020,1.140565404
83774,fossil,"Incineration and Open Burning of Waste",2020,0.07573756800000002
89108,fossil,"Incineration and Open Burning of Waste",2020,0.177497628
87412,fossil,"Incineration and Open Burning of Waste",2020,0.013647408000000001
78553,fossil,"Incineration and Open Burning of Waste",2020,0.030434832000000005
82351,fossil,"Incineration and Open Burning of Waste",2020,7.8459040080000015
80119,fossil,"Incineration and Open Burning of Waste",2020,0.04910707200000001
79064,fossil,"Incineration and Open Burning of Waste",2020,16.615475904000004
79352,fossil,"Incineration and Open Burning of Waste",2020,0.909704808
77430,fossil,"Incineration and Open Burning of Waste",2020,0.0001940484
80930,fossil,"Incineration and Open Burning of Waste",2020,0.8763813480000001
81825,fossil,"Incineration and Open Burning of Waste",2020,13.544065536
78216,fossil,"Incineration and Open Burning of Waste",2020,0.3979705920000001
88665,fossil,"Incineration and Open Burning of Waste",2020,6.337973124
86968,fossil,"Incineration and Open Burning of Waste",2020,4.491682068
86173,fossil,"Incineration and Open Burning of Waste",2020,7.858787316
88175,fossil,"Incineration and Open Burning of Waste",2020,0.179984496
79061,bio,"Incineration and Open Burning of Waste",2020,0.178010268
85276,fossil,"Incineration and Open Burning of Waste",2020,4.029727788
84844,fossil,"Incineration and Open Burning of Waste",2020,137.34888372000003
77792,fossil,"Incineration and Open Burning of Waste",2020,0.0009399600000000002
87846,fossil,"Incineration and Open Burning of Waste",2020,0.0075443640000000005
81810,bio,"Incineration and Open Burning of Waste",2020,0.003758292
89561,fossil,"Incineration and Open Burning of Waste",2020,-0.021156636000000003
83761,bio,"Incineration and Open Burning of Waste",2020,0.03386114399999999
84826,bio,"Incineration and Open Burning of Waste",2020,0.039333168
80547,fossil,"Incineration and Open Burning of Waste",2020,0.0035397840000000002
85719,fossil,"Incineration and Open Burning of Waste",2020,0.0003047172
81291,fossil,"Incineration and Open Burning of Waste",2020,0.026851583999999998
82765,fossil,"Incineration and Open Burning of Waste",2020,1.620227004
5218,fossil,"Incineration and Open Burning of Waste",2020,1.41780432
10392,fossil,"Incineration and Open Burning of Waste",2020,0.002501916
23115,bio,"Incineration and Open Burning of Waste",2020,0.0031243440000000007
339,fossil,"Incineration and Open Burning of Waste",2020,0.022757915999999993
22607,fossil,"Incineration and Open Burning of Waste",2020,0.00675258
10104,fossil,"Incineration and Open Burning of Waste",2020,0.0033780839999999995
15070,fossil,"Incineration and Open Burning of Waste",2020,1.4056339679999998
15634,bio,"Incineration and Open Burning of Waste",2020,2.3598103200000007
8004,fossil,"Incineration and Open Burning of Waste",2020,42.43642515599999
15646,fossil,"Incineration and Open Burning of Waste",2020,460.54592195999993
3210,fossil,"Incineration and Open Burning of Waste",2020,0.544262988
808,fossil,"Incineration and Open Burning of Waste",2020,1.211967876
8311,fossil,"Incineration and Open Burning of Waste",2020,0.176447184
22171,fossil,"Incineration and Open Burning of Waste",2020,0.03129954
12662,fossil,"Incineration and Open Burning of Waste",2020,0.056123364
21753,fossil,"Incineration and Open Burning of Waste",2020,93.34598840400002
9635,fossil,"Incineration and Open Burning of Waste",2020,4.083912083999999
16067,fossil,"Incineration and Open Burning of Waste",2020,1.196073312
13458,fossil,"Incineration and Open Burning of Waste",2020,0.171097104
11383,fossil,"Incineration and Open Burning of Waste",2020,32.238257232
13022,fossil,"Incineration and Open Burning of Waste",2020,0.13147288799999998
4741,fossil,"Incineration and Open Burning of Waste",2020,4.746663756
5665,fossil,"Incineration and Open Burning of Waste",2020,0.26348566800000006
19376,fossil,"Incineration and Open Burning of Waste",2020,0.55859556
18945,fossil,"Incineration and Open Burning of Waste",2020,0.008380128
6217,bio,"Incineration and Open Burning of Waste",2020,0.004865196000000001
20516,fossil,"Incineration and Open Burning of Waste",2020,1.4094368519999998
16473,fossil,"Incineration and Open Burning of Waste",2020,0.044619983999999994
2889,fossil,"Incineration and Open Burning of Waste",2020,5.749745052000001
18532,fossil,"Incineration and Open Burning of Waste",2020,0.025954128000000003
19835,fossil,"Incineration and Open Burning of Waste",2020,0.347864388
6229,fossil,"Incineration and Open Burning of Waste",2020,6.681105660000001
2371,fossil,"Incineration and Open Burning of Waste",2020,1.125799164
11855,fossil,"Incineration and Open Burning of Waste",2020,0.061474752000000014
14577,fossil,"Incineration and Open Burning of Waste",2020,4.67564556
20140,fossil,"Incineration and Open Burning of Waste",2020,0.01176
14559,bio,"Incineration and Open Burning of Waste",2020,0.030532740000000006
